6;3;GHOST_HAND;2,524316;True;SHOW_TECHNIQUE;True;0;1;DownSlide;n/a;0;0;0;0;0;0;-0,0200693;-0,01155409;-0,01049651;-0,03620781;-0,01970095;-0,02755016;-0,06399667;-0,02510072;-0,04354114;-0,0966147;-0,02940903;-0,05125319;-0,09599623;-0,007316463;-0,02355068;-0,1330897;-0,01521365;-0,02398581;-0,1565133;-0,02169389;-0,02389201;-0,0956466;-0,002543163;-0,001725911;-0,1376206;-0,01112326;0,0009751227;-0,1641535;-0,01829494;0,002859832;-0,0886938;-0,006529305;0,01746525;-0,1269778;-0,01186829;0,02261554;-0,1526766;-0,01781526;0,02583237;-0,03407355;-0,009419847;0,02299856;-0,07789585;-0,01369117;0,03505407;-0,1078869;-0,01828983;0,03986363;-0,1262835;-0,02636854;0,04283874;-0,1195554;-0,03449013;-0,05860959;-0,1785598;-0,02525749;-0,02230802;-0,1888283;-0,02138417;0,005359127;-0,1764868;-0,02270578;0,0277229;-0,146704;-0,03437869;0,04382447;
6;3;GHOST_HAND;2,524316;True;SHOW_TECHNIQUE;True;0;1;DownSlide;RightThumb;0;0;0;0;0;0;-0,0200693;-0,01155409;-0,01049651;-0,03620781;-0,01970095;-0,02755016;-0,06399667;-0,02510072;-0,04354114;-0,0966147;-0,02940903;-0,05125319;-0,09599623;-0,007316463;-0,02355068;-0,1330897;-0,01521365;-0,02398581;-0,1565133;-0,02169389;-0,02389201;-0,0956466;-0,002543163;-0,001725911;-0,1376206;-0,01112326;0,0009751227;-0,1641535;-0,01829494;0,002859832;-0,0886938;-0,006529305;0,01746525;-0,1269778;-0,01186829;0,02261554;-0,1526766;-0,01781526;0,02583237;-0,03407355;-0,009419847;0,02299856;-0,07789585;-0,01369117;0,03505407;-0,1078869;-0,01828983;0,03986363;-0,1262835;-0,02636854;0,04283874;-0,1195554;-0,03449013;-0,05860959;-0,1785598;-0,02525749;-0,02230802;-0,1888283;-0,02138417;0,005359127;-0,1764868;-0,02270578;0,0277229;-0,146704;-0,03437869;0,04382447;
6;3;GHOST_HAND;2,541323;True;SHOW_TECHNIQUE;True;0;1;DownSlide;n/a;0;0;0;0;0;0;-0,0200693;-0,01155409;-0,01049651;-0,03621617;-0,0197193;-0,02753349;-0,06402664;-0,02508522;-0,04349828;-0,09666245;-0,02936287;-0,05115183;-0,09599625;-0,00731646;-0,02355067;-0,1330855;-0,01523522;-0,02395186;-0,1565155;-0,02169178;-0,02383705;-0,09564661;-0,002543166;-0,001725898;-0,1376088;-0,01118255;0,0009686737;-0,1641364;-0,01837483;0,002850073;-0,0886938;-0,006529314;0,01746523;-0,1269769;-0,01190411;0,02258484;-0,1526781;-0,01784951;0,02578588;-0,03407356;-0,009419847;0,02299856;-0,07789586;-0,01369117;0,03505407;-0,1078984;-0,01828912;0,03979225;-0,126308;-0,02635219;0,04272921;-0,1196107;-0,03441549;-0,05850432;-0,1785671;-0,02521548;-0,02223329;-0,1888105;-0,02147061;0,005347893;-0,1764961;-0,02270445;0,02766896;-0,1467453;-0,03432338;0,04368218;
6;3;GHOST_HAND;2,541323;True;SHOW_TECHNIQUE;True;0;1;DownSlide;RightThumb;0;0;0;0;0;0;-0,0200693;-0,01155409;-0,01049651;-0,03621617;-0,0197193;-0,02753349;-0,06402664;-0,02508522;-0,04349828;-0,09666245;-0,02936287;-0,05115183;-0,09599625;-0,00731646;-0,02355067;-0,1330855;-0,01523522;-0,02395186;-0,1565155;-0,02169178;-0,02383705;-0,09564661;-0,002543166;-0,001725898;-0,1376088;-0,01118255;0,0009686737;-0,1641364;-0,01837483;0,002850073;-0,0886938;-0,006529314;0,01746523;-0,1269769;-0,01190411;0,02258484;-0,1526781;-0,01784951;0,02578588;-0,03407356;-0,009419847;0,02299856;-0,07789586;-0,01369117;0,03505407;-0,1078984;-0,01828912;0,03979225;-0,126308;-0,02635219;0,04272921;-0,1196107;-0,03441549;-0,05850432;-0,1785671;-0,02521548;-0,02223329;-0,1888105;-0,02147061;0,005347893;-0,1764961;-0,02270445;0,02766896;-0,1467453;-0,03432338;0,04368218;
6;3;GHOST_HAND;2,5518;True;SHOW_TECHNIQUE;True;0;1;DownSlide;n/a;0;0;0;0;0;0;-0,02006929;-0,01155409;-0,01049652;-0,03622445;-0,01973746;-0,02751691;-0,06405641;-0,02506917;-0,04345568;-0,09671003;-0,02931596;-0,05105038;-0,09599625;-0,007316452;-0,02355069;-0,1330809;-0,01525842;-0,02391782;-0,1565176;-0,02169043;-0,02378204;-0,09564659;-0,002543151;-0,001725904;-0,137597;-0,01124212;0,0009612704;-0,1641197;-0,01845328;0,002838904;-0,08869378;-0,006529309;0,01746524;-0,126976;-0,01194006;0,02255374;-0,1526797;-0,01788281;0,025739;-0,03407355;-0,009419827;0,02299856;-0,07789586;-0,01369119;0,03505405;-0,1079097;-0,01828843;0,03972074;-0,1263325;-0,02633511;0,04261975;-0,1196658;-0,03433999;-0,05839888;-0,1785741;-0,02517328;-0,02215848;-0,1887934;-0,02155382;0,005334835;-0,1765057;-0,02270135;0,02761462;-0,1467868;-0,03426628;0,0435403;
6;3;GHOST_HAND;2,5518;True;SHOW_TECHNIQUE;True;0;1;DownSlide;RightThumb;0;0;0;0;0;0;-0,02006929;-0,01155409;-0,01049652;-0,03622445;-0,01973746;-0,02751691;-0,06405641;-0,02506917;-0,04345568;-0,09671003;-0,02931596;-0,05105038;-0,09599625;-0,007316452;-0,02355069;-0,1330809;-0,01525842;-0,02391782;-0,1565176;-0,02169043;-0,02378204;-0,09564659;-0,002543151;-0,001725904;-0,137597;-0,01124212;0,0009612704;-0,1641197;-0,01845328;0,002838904;-0,08869378;-0,006529309;0,01746524;-0,126976;-0,01194006;0,02255374;-0,1526797;-0,01788281;0,025739;-0,03407355;-0,009419827;0,02299856;-0,07789586;-0,01369119;0,03505405;-0,1079097;-0,01828843;0,03972074;-0,1263325;-0,02633511;0,04261975;-0,1196658;-0,03433999;-0,05839888;-0,1785741;-0,02517328;-0,02215848;-0,1887934;-0,02155382;0,005334835;-0,1765057;-0,02270135;0,02761462;-0,1467868;-0,03426628;0,0435403;
6;3;GHOST_HAND;2,567231;True;SHOW_TECHNIQUE;True;0;1;DownSlide;n/a;0;0;0;0;0;0;-0,0200693;-0,01155409;-0,01049653;-0,03622741;-0,01974395;-0,02751098;-0,06407687;-0,02502499;-0,04343604;-0,09674416;-0,02922485;-0,05099788;-0,09599625;-0,007316454;-0,02355068;-0,1330656;-0,01533054;-0,02389248;-0,1565025;-0,0217615;-0,02374125;-0,09564659;-0,002543146;-0,001725902;-0,1375832;-0,01131265;0,000947258;-0,164106;-0,0185249;0,002818254;-0,08869379;-0,006529313;0,01746525;-0,1269737;-0,01197618;0,02253275;-0,152684;-0,01789252;0,02571388;-0,03407356;-0,009419846;0,02299858;-0,07789585;-0,01369117;0,03505406;-0,107918;-0,01828858;0,03966676;-0,1263545;-0,02631224;0,04254202;-0,119706;-0,03420885;-0,05835466;-0,17856;-0,02523117;-0,0221033;-0,1887814;-0,02161718;0,005309045;-0,1765199;-0,0226614;0,02759083;-0,1468266;-0,03419977;0,04344419;
6;3;GHOST_HAND;2,567231;True;SHOW_TECHNIQUE;True;0;1;DownSlide;RightThumb;0;0;0;0;0;0;-0,0200693;-0,01155409;-0,01049653;-0,03622741;-0,01974395;-0,02751098;-0,06407687;-0,02502499;-0,04343604;-0,09674416;-0,02922485;-0,05099788;-0,09599625;-0,007316454;-0,02355068;-0,1330656;-0,01533054;-0,02389248;-0,1565025;-0,0217615;-0,02374125;-0,09564659;-0,002543146;-0,001725902;-0,1375832;-0,01131265;0,000947258;-0,164106;-0,0185249;0,002818254;-0,08869379;-0,006529313;0,01746525;-0,1269737;-0,01197618;0,02253275;-0,152684;-0,01789252;0,02571388;-0,03407356;-0,009419846;0,02299858;-0,07789585;-0,01369117;0,03505406;-0,107918;-0,01828858;0,03966676;-0,1263545;-0,02631224;0,04254202;-0,119706;-0,03420885;-0,05835466;-0,17856;-0,02523117;-0,0221033;-0,1887814;-0,02161718;0,005309045;-0,1765199;-0,0226614;0,02759083;-0,1468266;-0,03419977;0,04344419;
6;3;GHOST_HAND;2,581403;True;SHOW_TECHNIQUE;True;0;1;DownSlide;n/a;0;0;0;0;0;0;-0,0200693;-0,01155409;-0,01049651;-0,03623013;-0,01974989;-0,02750554;-0,06409692;-0,02497912;-0,04341735;-0,09677772;-0,02913095;-0,05094739;-0,09599624;-0,007316441;-0,02355068;-0,1330498;-0,01540448;-0,0238672;-0,1564869;-0,02183434;-0,02370052;-0,09564661;-0,002543163;-0,001725907;-0,1375691;-0,01138404;0,0009325421;-0,1640924;-0,01859659;0,002796524;-0,0886938;-0,006529308;0,01746524;-0,1269712;-0,01201252;0,02251173;-0,1526884;-0,01790147;0,02568898;-0,03407356;-0,009419844;0,02299858;-0,07789586;-0,01369118;0,03505408;-0,1079263;-0,01828852;0,03961252;-0,1263769;-0,02628837;0,04246409;-0,1197455;-0,03407396;-0,05831338;-0,1785454;-0,02529076;-0,02204826;-0,1887694;-0,02167987;0,005281819;-0,1765341;-0,02262001;0,02756742;-0,1468668;-0,03413146;0,04334794;
6;3;GHOST_HAND;2,581403;True;SHOW_TECHNIQUE;True;0;1;DownSlide;RightThumb;0;0;0;0;0;0;-0,0200693;-0,01155409;-0,01049651;-0,03623013;-0,01974989;-0,02750554;-0,06409692;-0,02497912;-0,04341735;-0,09677772;-0,02913095;-0,05094739;-0,09599624;-0,007316441;-0,02355068;-0,1330498;-0,01540448;-0,0238672;-0,1564869;-0,02183434;-0,02370052;-0,09564661;-0,002543163;-0,001725907;-0,1375691;-0,01138404;0,0009325421;-0,1640924;-0,01859659;0,002796524;-0,0886938;-0,006529308;0,01746524;-0,1269712;-0,01201252;0,02251173;-0,1526884;-0,01790147;0,02568898;-0,03407356;-0,009419844;0,02299858;-0,07789586;-0,01369118;0,03505408;-0,1079263;-0,01828852;0,03961252;-0,1263769;-0,02628837;0,04246409;-0,1197455;-0,03407396;-0,05831338;-0,1785454;-0,02529076;-0,02204826;-0,1887694;-0,02167987;0,005281819;-0,1765341;-0,02262001;0,02756742;-0,1468668;-0,03413146;0,04334794;
