3;3;OVERRIDE_HAND;DownSlide;True;1;39,72;22,42;0;6;8;
3;3;OVERRIDE_HAND;Y-ASL;False;2;0,05999756;40,89999;0;403;10;
3;3;OVERRIDE_HAND;RightSlide;False;2;40,01999;46,70001;2;2;1;
3;3;OVERRIDE_HAND;BLUE-ASL;False;1;76,62;29,32001;3;3;3;
