3;1;GHOST_HAND;DoubleTouch;True;1;87,96;180,74;13;19;6;
3;1;GHOST_HAND;ApplePinch;False;1;27,84;43,12;1335;2712;10;
3;1;GHOST_HAND;Closed-Open-Hand;False;1;29,41998;52,64001;5;5;10;
3;1;GHOST_HAND;MultiTouch;False;4;31,09998;132,52;0;0;0;
