7;3;EXTERNAL_HAND;DownSlide;True;1;11,64;3,139999;2;1;10;
7;3;EXTERNAL_HAND;ApplePinch;False;1;11,64;5,780006;173;115;10;
7;3;EXTERNAL_HAND;HololensPinch;False;2;19,25999;35,92;239;364;10;
7;3;EXTERNAL_HAND;MultiTouch;False;4;11,86002;129,04;1;2;2;
7;3;EXTERNAL_HAND;MultiTouch;False;4;11,86002;129,04;1;2;2;
