7;2;GHOST_HAND;XO-ASL;True;4;0,1000001;78,26;5;5;10;
7;2;GHOST_HAND;Y-ASL;False;1;7,660004;2,859985;284;84;10;
7;2;GHOST_HAND;RightSlide;False;3;18,37999;66,84001;0;13;10;
7;2;GHOST_HAND;OpeningFingers;False;2;5,019989;93,72;4;8;10;
7;2;GHOST_HAND;OpeningFingers;False;2;5,019989;93,72;4;8;10;
